,ticker,date,marketcap,pb,mom,volume,volatility,roe,accruals,agr,sector,mktvol
323888,SCL,2023-11-10,1668.4,1.4,-0.3969706442354144,86219.2,0.053786461586349345,0.043764294030431646,-0.11689023902321105,-0.0003359699179936726,Basic Materials,0.1568115661039658
324021,SCM,2023-11-10,302.1,0.9,0.06703775411423019,113817.8,0.027721246787364737,0.03390488733239497,0.05454605701017213,0.006363859530692295,Financial Services,0.1568115661039658
324510,SCS,2023-11-10,1298.0,1.5,0.5349645674555423,568341.0,0.07690177791072364,0.06763110307414105,-0.2880048221820374,-0.01168631240659379,Industrials,0.1568115661039658
324607,SCSC,2023-11-10,750.8,0.8,0.03580645161290308,151213.2,0.04257118669270916,0.09118790554972835,-0.02810239225207702,-0.012443100905299542,Technology,0.1568115661039658
324801,SCVL,2023-11-10,609.3,1.1,-0.036590825837437335,185120.2,0.061165348367439816,0.16989463139818636,0.04962831018588257,0.03344951122369921,Consumer Cyclical,0.1568115661039658
324995,SCWX,2023-11-10,515.7,1.0,-0.24342105263157887,16189.0,0.06819075760829013,-0.24152805600411023,-0.07413097347408129,-0.04840570389979659,Technology,0.1568115661039658
325092,SCX,2023-11-10,78.0,0.6,0.5073477956613017,9695.8,0.053732175312408634,0.26005373010952676,-0.01796238892333127,-0.00210150515301466,Industrials,0.1568115661039658
325272,SD,2023-11-10,530.0,1.1,-0.04681227863046056,413808.2,0.05430285045225646,0.34156305450825936,0.09327848931549967,0.03346060444174426,Energy,0.1568115661039658
325461,SDGR,2023-11-10,1968.7,3.5,0.0673645880746474,692125.4,0.12286196761160978,0.07986226592437279,0.30475562143012075,0.043605041520519805,Healthcare,0.1568115661039658
325924,SEB,2023-11-10,3403.5,0.7,-0.08103999441577792,1707.2,0.024037255604604853,0.07625272331154684,-0.09803921568627451,-0.004736606285604572,Industrials,0.1568115661039658
326668,SEM,2023-11-10,2809.2,2.2,0.05046017137416703,702975.6,0.033853566089873124,0.18702934676925875,-0.1584896568383588,0.004213719904928137,Healthcare,0.1568115661039658
326765,SEMR,2023-11-10,1224.6,6.0,-0.3341687552213868,221263.6,0.05748771662296985,-0.09987153975970378,-0.033389587164051285,0.006918731766091479,Technology,0.1568115661039658
326862,SENEA,2023-11-10,380.8,0.7,-0.19940209267563536,65383.6,0.07446236943494,0.009895253612668641,0.1368480665905471,0.053185444969438,Consumer Defensive,0.1568115661039658
327285,SFBC,2023-11-10,94.4,0.9,-0.06467432950191565,1870.8,0.014798477387365064,0.1076612387842225,0.04288453181318541,0.01891555922054655,Financial Services,0.1568115661039658
327382,SFBS,2023-11-10,2561.2,1.8,-0.2925126903553299,169963.0,0.07655678208754473,0.17220633088963977,0.03884702497959474,0.037063164568177376,Financial Services,0.1568115661039658
327770,SFNC,2023-11-10,1858.8,0.6,-0.29470590815386655,472750.8,0.053597739821238374,0.07075917369851237,0.005428663366725167,0.004435431621436781,Financial Services,0.1568115661039658
327867,SFST,2023-11-10,225.4,0.7,-0.425122837000641,12320.4,0.04549799489493848,0.0491997658583443,-0.031715854758795736,0.038501324683946514,Financial Services,0.1568115661039658
327988,SG,2023-11-10,1002.8,2.0,-0.2649630127774041,1721688.8,0.07165906193439489,-0.269400093763205,-0.266447468273008,-0.008075420203712769,Consumer Cyclical,0.1568115661039658
328085,SGA,2023-11-10,126.8,0.7,-0.0032655846371301145,73250.6,0.02808805415862997,0.04656439409081573,-0.04068112487886779,-0.01897924000454221,Communication Services,0.1568115661039658
328279,SGC,2023-11-10,168.4,0.9,-0.24398966818994638,44257.0,0.06315141971285608,0.03830900564112905,-0.2785869773165599,-0.025000732065635023,Consumer Cyclical,0.1568115661039658
328571,SGH,2023-11-10,804.2,3.6,-0.21179302045728043,628550.4,0.12270245563622723,-0.6155856156767097,-0.9582534892710097,-0.009999402510514677,Technology,0.1568115661039658
329234,SGRY,2023-11-10,3311.6,1.7,-0.20987239758226994,1452714.0,0.0751993175281312,-0.017186521357885506,-0.13664036076662908,0.009198527329368433,Healthcare,0.1568115661039658
329415,SGU,2023-11-10,416.9,1.4,0.362447569701456,18442.6,0.04601073023487887,0.00596484255796294,-0.5903597357159586,-0.02508817103027816,Energy,0.1568115661039658
329512,SHAK,2023-11-10,2327.9,5.6,0.03460274502223082,762527.6,0.04426149734099328,0.005762606165914209,-0.27443048081435245,0.010451497259938103,Consumer Cyclical,0.1568115661039658
329609,SHBI,2023-11-10,370.0,1.0,-0.4699170124481329,48585.4,0.05464308887139016,0.07893608724150997,0.022941552281571253,0.014301463098129075,Financial Services,0.1568115661039658
329706,SHC,2023-11-10,3660.0,9.7,0.8226466575716234,1062493.4,0.059748980108892825,-0.8148189922910083,-0.39303317872002475,0.018195625808342886,Healthcare,0.1568115661039658
329976,SHEN,2023-11-10,1178.2,1.8,0.2629680522157334,104653.8,0.049009845654163754,0.0056117543503283905,-0.165215557683565,0.034632047836005375,Communication Services,0.1568115661039658
330137,SHLS,2023-11-10,2282.2,4.4,-0.2951754385964913,6223550.4,0.0721813425877753,0.2938224649324682,0.07789148144287412,0.1127298518135258,Technology,0.1568115661039658
330234,SHO,2023-11-10,1982.5,0.9,-0.08034659314690817,3544541.4,0.03732365871124589,0.046577520808341835,-0.06289925489194327,-0.001744898212786783,Real Estate,0.1568115661039658
330331,SHOO,2023-11-10,2484.5,3.0,0.06253532364772774,736878.8,0.04095034089376151,0.20211885464413337,-0.1344888235260394,0.013305941278601852,Consumer Cyclical,0.1568115661039658
330783,SHYF,2023-11-10,363.8,1.4,-0.45468719547846426,313430.6,0.07522514221155518,0.11035027981897397,-0.16008734688630033,-0.0074314497047648365,Industrials,0.1568115661039658
330880,SIBN,2023-11-10,637.9,3.7,0.24202898550724639,619186.4,0.06173639927044678,-0.3204900711987454,-0.14973825073444413,0.10392318503316078,Healthcare,0.1568115661039658
331363,SIG,2023-11-10,3177.9,2.0,0.20752020416843875,441140.6,0.06782492875452588,0.3178578999722779,-0.11232327185558437,-0.0030391297826825037,Consumer Cyclical,0.1568115661039658
331654,SILK,2023-11-10,267.6,1.7,-0.8449502133712661,1380992.6,0.14097474016005437,-0.35191823974227743,-0.18506510509652693,0.10293390956221682,Healthcare,0.1568115661039658
332141,SITC,2023-11-10,2731.6,1.3,0.006768189509306133,3669091.0,0.04755872224820663,0.04756400153218192,-0.07141187636170228,-0.010506674727231435,Real Estate,0.1568115661039658
332335,SITM,2023-11-10,2425.3,3.4,0.051921466455755017,151440.2,0.06870926009295927,-0.08739244473904594,-0.08159819822166618,0.0032318974489045083,Technology,0.1568115661039658
332650,SJW,2023-11-10,1971.9,1.6,-0.11478381945552385,118293.0,0.03256015618873458,0.08532373033836928,-0.08281983112181285,0.01634873726748376,Utilities,0.1568115661039658
332933,SKLZ,2023-11-10,114.1,0.5,-0.8157894736842105,346223.0,0.14548461887540004,-0.9632179620473178,-0.6763148913880269,-0.14034183086994445,Communication Services,0.1568115661039658
333030,SKT,2023-11-10,2590.6,5.3,0.22447216372374323,1151797.6,0.036307970987354034,0.19199972141594443,-0.3064445095384313,0.0054374402028893876,Real Estate,0.1568115661039658
333268,SKY,2023-11-10,3217.9,2.4,0.12190650779101753,365794.0,0.055390208419984585,0.18858109198565892,-0.023265245435436264,0.026058891995855316,Consumer Cyclical,0.1568115661039658
333362,SKYH,2023-11-10,523.3,23.1,0.4593023255813953,32328.0,0.11831307727591389,-0.17994881106031108,0.3665040579266292,0.0005076440345801458,Industrials,0.1568115661039658
333459,SKYT,2023-11-10,274.2,4.4,-0.5181034482758621,244523.2,0.10353625340755299,-0.44373870986539243,-0.0855039527611056,0.01927175804952963,Technology,0.1568115661039658
333556,SKYW,2023-11-10,1749.9,0.8,1.182068206820682,282361.8,0.056910377544239055,-0.013648535559195304,-0.3060872748073899,-0.013521871846581601,Industrials,0.1568115661039658
333732,SLAB,2023-11-10,3011.7,2.4,-0.22606910223732657,507628.6,0.05053452983911882,0.04538934036970917,0.07161068264985503,-0.10520864229684634,Technology,0.1568115661039658
333926,SLCA,2023-11-10,838.7,1.0,-0.07270233196159126,1083227.6,0.047753998275074205,0.19683197561173224,-0.2023019457785255,-0.017022303686414664,Energy,0.1568115661039658
334303,SLG,2023-11-10,1998.2,0.5,0.005034391921557191,1455248.4,0.08358417459081313,-0.12117295942591277,-0.16955952664535123,-0.06375412491233057,Real Estate,0.1568115661039658
334594,SLM,2023-11-10,3364.7,1.9,-0.19167592935655176,2190714.6,0.04554482257073473,0.18766551954403377,0.25379777483629445,0.0011652174355711864,Financial Services,0.1568115661039658
334646,SLND,2023-11-10,291.0,1.2,-0.41451292246520877,27111.2,0.07873042078275455,0.07120479294747302,0.07505762340066716,0.025148227340225038,Industrials,0.1568115661039658
334937,SLNO,2023-11-10,671.0,28.9,21.877358490566035,309804.0,1.1618237436579937,-2.7288466679003966,-0.7738778195875229,0.28974347207562756,Healthcare,0.1568115661039658
335034,SLP,2023-11-10,711.0,4.2,0.032337935174069576,173449.6,0.04956646130012101,0.05824005238739779,-0.06954777865155072,-0.003119623402235816,Healthcare,0.1568115661039658
335228,SLRC,2023-11-10,805.2,0.8,0.20502158963697426,166143.4,0.021934184150718083,0.07266957106644668,-0.053598656641263925,0.008280179309024582,Financial Services,0.1568115661039658
335531,SLVM,2023-11-10,1964.2,2.3,-0.05110130223774079,370703.4,0.051011591863923636,0.37650031585596966,-0.2286797220467467,-0.0010783608914449738,Basic Materials,0.1568115661039658
335893,SMBC,2023-11-10,473.8,1.0,-0.17086662569145672,15713.4,0.060727604523358764,0.10151324248876517,-0.0589515188049291,0.07952776947889806,Financial Services,0.1568115661039658
335990,SMBK,2023-11-10,359.3,0.8,-0.27018534863195054,13880.0,0.0380562899276571,0.10345226975312448,-0.011137432155762706,-0.0022278997197131556,Financial Services,0.1568115661039658
336276,SMG,2023-11-10,2807.8,20.8,-0.03600113008031636,688138.6,0.07446172702766095,-1.0978102189781023,-5.6550573514077165,-0.02866695725205448,Basic Materials,0.1568115661039658
336373,SMHI,2023-11-10,327.3,0.9,0.8278145695364241,63130.4,0.06426226091684593,-0.07674764126392293,-0.09944882837161703,-0.019303418466421585,Industrials,0.1568115661039658
336470,SMID,2023-11-10,118.9,3.5,0.001788819875776504,8328.2,0.07278057022839698,-0.021064309976671202,0.05696178484311953,0.0032030749519538215,Basic Materials,0.1568115661039658
336622,SMLP,2023-11-10,211.9,0.3,-0.08589870903674279,17039.8,0.09128866198060763,-0.08247888260123336,-0.2335050107860969,0.02737288678041594,Energy,0.1568115661039658
336719,SMLR,2023-11-10,219.7,3.4,-0.06946637196084637,38053.8,0.05762449162732431,0.3025945448032342,-0.06906845436091637,0.070877318542375,Healthcare,0.1568115661039658
336816,SMMF,2023-11-10,315.2,0.8,-0.18694809390480305,15298.2,0.03702231199992865,0.1383225354669042,-0.047772352742031614,0.04389148842746171,Financial Services,0.1568115661039658
337010,SMP,2023-11-10,765.3,1.2,-0.094114991818541,198339.0,0.03050915845849557,0.057248507940586627,-0.23316958989193737,-0.0036175233168200815,Consumer Cyclical,0.1568115661039658
337482,SMTC,2023-11-10,936.9,2.6,-0.2878492527615334,1100350.0,0.08087515728205934,-0.6641433737883418,-0.5091508073442097,0.11876011056915203,Technology,0.1568115661039658
337579,SMTI,2023-11-10,244.7,5.9,-0.1728183118741059,14664.2,0.05585088495079039,-0.20369673499759652,-0.06846766262297092,0.05154256414468139,Healthcare,0.1568115661039658
338203,SNCY,2023-11-10,688.6,1.3,-0.34647495361781067,462965.6,0.06195589864693436,0.14238479732091838,-0.16317323618688956,0.012715010128221627,Industrials,0.1568115661039658
338494,SNDX,2023-11-10,943.6,2.6,-0.4596665164488509,835982.2,0.0674944815049071,-0.4237348399482367,-0.081663789924202,0.022617269486851166,Healthcare,0.1568115661039658
338688,SNEX,2023-11-10,2058.7,1.5,-0.023369449755683003,45756.0,0.03677153131706524,0.19909202097887602,0.3054789692987002,0.031156619933176755,Financial Services,0.1568115661039658
338785,SNFCA,2023-11-10,169.8,0.6,0.13965646004480958,17628.4,0.045446457944989235,0.09151193656983864,-0.029418560733367176,-0.011747075647867256,Financial Services,0.1568115661039658
339152,SNPO,2023-11-10,566.3,0.7,-0.11451942740286303,52115.8,0.07158439839631407,-0.025988575620795894,-0.10279425192298906,-0.00814715150120926,Technology,0.1568115661039658
340225,SOI,2023-11-10,389.4,1.9,-0.12832723871077467,161711.6,0.05849637907808064,0.11959520068389652,-0.3159072164327813,0.010839703345632667,Energy,0.1568115661039658
340732,SONO,2023-11-10,1369.8,2.3,-0.379173740803622,2144736.2,0.0653115506860892,-0.07192851370739398,-0.029031398115387165,-0.03789200182385344,Technology,0.1568115661039658
341147,SOVO,2023-11-10,2188.4,4.3,0.5805084745762712,1430077.2,0.05528705006981849,-0.028394537503169486,-0.20987381273998887,0.0031948717575307484,Consumer Defensive,0.1568115661039658
341244,SP,2023-11-10,998.2,4.0,0.493571011104617,190631.8,0.08798971823673794,0.14695606140815246,-0.15457914240338805,0.019762580760546378,Industrials,0.1568115661039658
341341,SPB,2023-11-10,2773.3,1.1,0.5194074553770187,428113.4,0.02440310611459969,1.1540348570603987,1.0534079430486298,0.014666752361977009,Consumer Defensive,0.1568115661039658
341564,SPFI,2023-11-10,425.6,1.1,-0.10034904013961599,20121.6,0.03943504808432454,0.17475917279440165,0.022618042443087127,0.01200067067490096,Financial Services,0.1568115661039658
341855,SPH,2023-11-10,1070.2,1.8,0.048494764397905676,242511.0,0.022073584094847606,0.16352641284304154,-0.2284231840040496,0.01889025395447086,Utilities,0.1568115661039658
341952,SPHR,2023-11-10,1262.2,0.5,0.7153785798352295,1480258.2,0.07558710147793006,0.2656029064499404,0.20497990848991487,-0.02517686284339138,Communication Services,0.1568115661039658
342167,SPLP,2023-11-10,821.4,0.9,-0.02075075775238988,2089.2,0.03368220218070706,0.216665875539944,0.38283927469502066,0.06478560270354827,Industrials,0.1568115661039658
342317,SPNT,2023-11-10,1695.9,0.8,0.7613240418118463,427175.8,0.03544306876023333,0.11424552806796656,-0.07445469084969544,0.03428646447602901,Financial Services,0.1568115661039658
342414,SPOK,2023-11-10,323.9,2.0,0.9345661450924612,139991.6,0.06111150739177046,0.21724707565166837,0.0923479985666344,0.00041208849867402364,Healthcare,0.1568115661039658
343122,SPT,2023-11-10,2764.4,19.1,-0.29636073655212414,720046.6,0.07571241780904768,-0.4011899702507437,-0.48386158767083454,0.10094177848024155,Technology,0.1568115661039658
343219,SPTN,2023-11-10,758.6,1.0,-0.35759209344115006,324772.6,0.03746290402356763,0.05546000795783779,-0.20317102253005842,-0.0008306422759921661,Consumer Defensive,0.1568115661039658
343801,SQL,2023-11-10,2.9,1.0,-0.05325443786982231,11347.2,0.1611888928713463,-1.240966427101556,-0.16375008262132115,-0.09411933259363026,Healthcare,0.1568115661039658
343977,SR,2023-11-10,2994.2,1.0,-0.15249503931799813,242369.8,0.033003571324038146,0.0832643773272652,-0.0044821403944283545,0.006301513506260514,Utilities,0.1568115661039658
344241,SRCE,2023-11-10,1147.9,1.2,-0.24576180639646705,41918.8,0.03983884061636711,0.141015454759255,-0.06633361862673923,0.012885846137924428,Financial Services,0.1568115661039658
344435,SRDX,2023-11-10,443.8,3.9,-0.11466109286354143,40597.8,0.07218897754347917,-0.21325580153221294,-0.2760862850919258,0.019776722607918185,Healthcare,0.1568115661039658
344658,SRG,2023-11-10,506.2,0.9,-0.33619948409286327,718055.0,0.05728820424923537,-0.10594497880211422,0.032446160333463744,-0.1577725512936764,Real Estate,0.1568115661039658
344820,SRI,2023-11-10,440.8,1.6,-0.28308823529411764,109792.6,0.06589134081332186,-0.02880437479978162,-0.12003988575708491,0.017308271838073486,Consumer Cyclical,0.1568115661039658
345100,SRRK,2023-11-10,724.7,4.3,-0.07764705882352951,717205.2,0.12259766386375141,-0.7399674525699199,-0.10306220563550138,-0.10356414844090756,Healthcare,0.1568115661039658
345585,SSBK,2023-11-10,211.1,1.1,-0.22822115220435069,78161.2,0.034020076228405645,0.1825221223968377,-0.0423461716987592,0.046129041059993936,Financial Services,0.1568115661039658
346070,SSP,2023-11-10,579.6,0.4,-0.623608017817372,413226.4,0.12080238545247714,-0.37129716824132636,-0.46417149212274417,-0.02953211482426421,Communication Services,0.1568115661039658
346167,SSRM,2023-11-10,2383.5,0.7,-0.006189470618218951,1680587.4,0.04393200704949131,0.059362856578811324,-0.034147766494116855,0.023040975076984216,Basic Materials,0.1568115661039658
346439,SSTI,2023-11-10,253.8,4.4,-0.5560022975301551,42600.4,0.09307880087971025,-0.025144783799311413,-0.25510465111402797,-0.002785690712337807,Technology,0.1568115661039658
346536,SSTK,2023-11-10,1455.6,2.7,-0.21606930524885326,471802.2,0.06685235232777868,0.2395785138441882,-0.10011511091447876,0.049252441322501284,Communication Services,0.1568115661039658
346827,STAA,2023-11-10,1634.9,4.3,-0.3894848164375283,1031887.6,0.058911080439920355,0.0554193791114202,0.09647657701822991,0.04603895442535921,Healthcare,0.1568115661039658
347157,STBA,2023-11-10,1024.7,0.8,-0.2274158323169866,90964.2,0.04409491818419579,0.1220943817685017,-0.015891639215078083,0.014526332519476437,Financial Services,0.1568115661039658
347254,STC,2023-11-10,1225.6,0.9,0.18783899514701696,123385.0,0.04223691836040844,0.02576100324722246,-0.024671222412618453,-0.0033693705054805845,Financial Services,0.1568115661039658
347449,STEL,2023-11-10,1166.4,0.8,-0.35688192316757017,155362.8,0.04822218591435524,0.08322539997961355,-0.060265949175131735,0.1749027508623433,Financial Services,0.1568115661039658
347643,STEP,2023-11-10,2904.2,3.7,0.04467736880593387,375140.4,0.04658479701413694,0.08995991124245965,-0.0840868417886791,0.0023229023540998206,Financial Services,0.1568115661039658
347740,STER,2023-11-10,1027.7,1.4,-0.07449856733524363,278349.8,0.08054555639669253,-0.006069407897214467,-0.1380037098434101,-0.0067335486680107914,Technology,0.1568115661039658
348535,STR,2023-11-10,3627.7,2.2,-0.15067924919630826,536593.4,0.04244700143744503,0.015671671491735702,-0.18916972832019602,0.14787099561866568,Energy,0.1568115661039658
348632,STRA,2023-11-10,2139.6,1.3,0.06253217694348723,88708.0,0.03579755483075187,0.030431181914221412,-0.024537007776440044,-0.011646795729312487,Consumer Defensive,0.1568115661039658
348826,STRL,2023-11-10,2052.6,3.5,1.2415940224159403,836540.8,0.07920896850669011,0.23086236329061707,-0.5734446859714745,0.03709502192249303,Industrials,0.1568115661039658
349214,STRS,2023-11-10,216.7,1.1,-0.012526843235504681,7151.4,0.04460779755687513,-0.09958818924819013,0.08698104309183817,0.0005848246807764745,Real Estate,0.1568115661039658
349311,STRT,2023-11-10,94.4,0.5,-0.23391420911528138,4420.2,0.04683547607025137,-0.035612033416661325,-0.08953485887656774,0.017101860989924944,Consumer Cyclical,0.1568115661039658
350774,SUPN,2023-11-10,1456.0,1.6,-0.290893519840137,596574.2,0.04142660133560536,0.028230085887353453,-0.07499780330443612,-0.06295289407802807,Healthcare,0.1568115661039658
350948,SURG,2023-11-10,73.8,4.5,-0.1693404634581105,309596.2,0.09294754291835601,1.510431986674649,0.9868743733473874,0.07606073688094228,Technology,0.1568115661039658
351045,SVC,2023-11-10,1165.4,0.9,0.07416691241521689,969149.8,0.04259716574248872,-0.015422078222052056,-0.38349050450115507,-0.0009388246432444625,Real Estate,0.1568115661039658
351346,SVT,2023-11-10,23.1,1.0,-0.061049011177988,15449.4,0.05711985382675406,-0.39729890640177984,-0.377056372011406,-0.03859726629635418,Industrials,0.1568115661039658
351734,SWBI,2023-11-10,638.2,1.7,0.2724658519051044,369960.0,0.04618878289180425,0.09727741512888953,-0.035893621224838336,0.00782080507670635,Industrials,0.1568115661039658
351880,SWI,2023-11-10,1889.0,1.4,-0.04502617801047126,771419.2,0.055325147611749594,-0.013655653564200187,-0.13329327847956868,-0.02305216521699216,Technology,0.1568115661039658
352171,SWKH,2023-11-10,201.9,0.7,-0.17309697601668406,3863.2,0.014266950011176827,0.05742641054186114,0.012997360193820919,0.019930418083183854,Financial Services,0.1568115661039658
352513,SWTX,2023-11-10,1185.2,3.0,-0.09167333867093674,781402.8,0.0803477629530302,-0.6381732040915407,-0.1897401771215241,-0.08918735682698153,Healthcare,0.1568115661039658
352707,SXC,2023-11-10,731.2,1.2,0.2190856857356982,884503.0,0.04140018303097022,0.09263895843765649,-0.37623101318644636,-9.026492756236681e-05,Basic Materials,0.1568115661039658
352804,SXI,2023-11-10,1604.8,2.7,0.45685687874601166,60510.0,0.030683739364823947,0.23882364771047324,0.051093363228507674,0.015358498974338941,Industrials,0.1568115661039658
352901,SXT,2023-11-10,2432.3,2.3,-0.1549338374291115,145216.2,0.031235374355557066,0.1240155478400933,0.02353385080557011,0.021669604440489376,Basic Materials,0.1568115661039658
352998,SYBT,2023-11-10,1267.9,1.6,-0.44888765680227316,129768.2,0.04220231916507717,0.14337939302164174,-0.0005186447094453909,0.01146838439126685,Financial Services,0.1568115661039658
353355,SYM,2023-11-10,2537.3,1024.8,2.850834151128558,914693.0,0.14548920840272145,-5.350008645034868,-36.414039536626134,0.12047280586544984,Industrials,0.1568115661039658
354129,TACT,2023-11-10,67.3,1.8,0.10727272727272719,18557.4,0.05424557171573961,0.13176999227690794,-0.03836270448641438,0.05189801017489981,Technology,0.1568115661039658
354425,TALO,2023-11-10,1755.7,0.9,-0.24280230326295593,2155091.4,0.044263800811232094,0.05669594456984257,-0.2228122759040467,0.12536120611432966,Energy,0.1568115661039658
354716,TARS,2023-11-10,515.4,2.4,-0.27888888888888885,689022.2,0.12207078677327567,-0.507649373482544,-0.08747244160410794,-0.0688313926559454,Healthcare,0.1568115661039658
354813,TASK,2023-11-10,1130.8,2.6,-0.6348816435908887,885618.4,0.08472570735132931,0.09930095688913446,-0.20093517289153148,-0.004579098181381691,Technology,0.1568115661039658
354910,TAST,2023-11-10,413.6,2.3,2.0514285714285716,1186643.2,0.09290993245153734,0.0570663796790706,-0.7196275293464747,0.00018533019611366441,Consumer Cyclical,0.1568115661039658
355007,TAYD,2023-11-10,77.2,1.5,0.70545746388443,2744.8,0.0786297126031151,0.14578003549582458,-0.07445371676244161,0.050953275975677226,Industrials,0.1568115661039658
355104,TBBK,2023-11-10,2014.8,2.6,0.14324507807196207,267374.4,0.05923772573644068,0.23865958778058843,0.021658962092932273,0.013917000320454953,Financial Services,0.1568115661039658
355201,TBI,2023-11-10,407.6,0.9,-0.3047619047619048,376739.8,0.06887182180984024,-0.009766303266441161,-0.1377887335439017,-0.017442643310945805,Industrials,0.1568115661039658
355578,TBNK,2023-11-10,62.6,0.3,-0.5677682493202258,23751.2,0.07655980388600295,0.0322394386423623,-0.010898340587999347,0.005293368198109105,Financial Services,0.1568115661039658
355728,TCBC,2023-11-10,60.0,0.7,-0.09703504043126687,1221.0,0.022376015898910733,0.011195122479112363,-0.03943079915704213,0.012254195068158946,Financial Services,0.1568115661039658
355825,TCBI,2023-11-10,2620.5,0.9,-0.06197874080130816,364157.2,0.05905206574584265,0.12565872562983574,0.08663685714267123,-0.006703509058428203,Financial Services,0.1568115661039658
355922,TCBK,2023-11-10,1121.1,1.0,-0.4321777970668548,64620.4,0.057926372477034804,0.11875596388054169,-0.027557285231111926,-0.0020168075289973553,Financial Services,0.1568115661039658
356019,TCBS,2023-11-10,40.1,0.8,-0.15811628518810839,1127.0,0.02767941346298516,0.00012784103879975528,-0.06474235464930464,0.037129423849780796,Financial Services,0.1568115661039658
356116,TCBX,2023-11-10,216.2,0.5,-0.13598326359832646,17131.2,0.055507132229799576,0.07983387642962111,0.008986007283879624,0.046247660643736754,Financial Services,0.1568115661039658
356315,TCI,2023-11-10,259.2,0.3,-0.3306569343065694,2776.0,0.03390432492963045,0.547154115749528,0.6045701760802161,0.07666756681237774,Real Estate,0.1568115661039658
356412,TCMD,2023-11-10,251.7,1.4,0.26704545454545436,940495.6,0.09286348769242347,0.16108405811145834,0.02310245415122223,0.04253712416326372,Healthcare,0.1568115661039658
356566,TCPC,2023-11-10,654.5,0.9,-0.09641121813997111,270349.0,0.03463878284163935,0.00537159234757373,-0.1121959217018906,-0.013005887640981095,Financial Services,0.1568115661039658
357046,TCX,2023-11-10,209.0,7.0,-0.4371340953442988,34197.0,0.10185823006525715,-1.340293637846656,-1.1713664258525596,0.059404878970988895,Technology,0.1568115661039658
357240,TDOC,2023-11-10,2640.6,1.2,-0.44431101771239867,3956693.0,0.08058559389570713,-1.7420449023281581,-1.8663300016923945,-0.1791703408684997,Healthcare,0.1568115661039658
357337,TDS,2023-11-10,2025.0,0.4,0.6035874439461881,1033618.6,0.1852618986207993,-0.003283930346108975,-0.20671477336559652,-0.0011211922585986356,Communication Services,0.1568115661039658
357531,TDW,2023-11-10,3189.0,3.1,1.125191307009489,1653456.8,0.06764411138281726,0.07655028765974352,-0.03565856701083246,0.1501313397415247,Energy,0.1568115661039658
358801,TEX,2023-11-10,3311.2,2.2,0.26045790603386587,814717.8,0.0725830005486855,0.35779578846082677,0.042781540283483216,0.03788601360331478,Industrials,0.1568115661039658
359092,TFIN,2023-11-10,1514.2,1.8,0.07828923523015585,97068.2,0.05032300962282103,0.057664112281197104,0.023593874768936204,-0.0019165086761600003,Financial Services,0.1568115661039658
359189,TFSL,2023-11-10,3501.3,1.9,-0.08363059849385657,295907.4,0.041990416985986136,0.0437719029451369,0.008860982115112385,0.01871141086732564,Financial Services,0.1568115661039658
359630,TGLS,2023-11-10,1554.7,3.0,0.3909534933106815,788231.4,0.07734438560069001,0.46300107586237005,0.13143557261668914,0.08353539068529203,Basic Materials,0.1568115661039658
359727,TGNA,2023-11-10,3076.6,1.0,-0.25372343244819007,2627007.4,0.03957289263273334,0.20490011114617895,-0.0003616904312116009,0.0024485933337645704,Communication Services,0.1568115661039658
359921,TGTX,2023-11-10,1547.4,9.4,-0.28372591006423986,5300497.2,0.16402480511307904,-0.3558003309962162,0.22204215051400553,0.13641004007593338,Healthcare,0.1568115661039658
360082,TH,2023-11-10,1163.0,3.4,0.1050295857988166,2070537.2,0.06675561509029845,0.6252874507610734,0.004212676683600158,-0.011776311842587761,Industrials,0.1568115661039658
360366,THFF,2023-11-10,420.1,0.9,-0.2941578116331669,33730.2,0.04399722670804224,0.1330144857298927,-0.05731658733124967,-0.011372979300876773,Financial Services,0.1568115661039658
360851,THR,2023-11-10,1060.4,2.4,0.3857142857142857,177569.6,0.04451681866549262,0.09795007695926813,-0.017926499944045604,0.0036168276698806956,Industrials,0.1568115661039658
360904,THRD,2023-11-10,243.8,0.9,-0.6456361724500526,86194.6,0.07947578484903059,-0.12640242273091654,-0.040520174579139576,-0.01906752743836848,Healthcare,0.1568115661039658
361001,THRM,2023-11-10,1423.0,2.2,-0.2626791620727674,232323.0,0.06295501919890945,0.026909630020538887,-0.09538003647133668,-0.003151343386284311,Consumer Cyclical,0.1568115661039658
361279,THRY,2023-11-10,635.1,1.6,-0.06926188068756334,200103.8,0.04401742676001008,-0.13225466859056134,-0.5072367745964825,-0.05262302024866006,Communication Services,0.1568115661039658
361376,THS,2023-11-10,2144.5,1.3,-0.1509274873524452,729905.0,0.041998200134614506,0.013016519839931986,0.028436991542193753,-0.04810692394503335,Consumer Defensive,0.1568115661039658
361638,TILE,2023-11-10,543.3,1.4,-0.13935567728158949,218348.4,0.05241351778713227,0.0009220286228596478,-0.37853538684563615,-0.007829255094326748,Basic Materials,0.1568115661039658
361832,TIPT,2023-11-10,634.7,1.6,0.28194693146671024,38511.6,0.050012693445960904,0.01992738072487696,-0.3705049201281959,0.049087202479445535,Financial Services,0.1568115661039658
361911,TISI,2023-11-10,31.2,0.5,0.01942348138067551,10233.0,0.21574203327409153,0.9767356757309453,1.4184618530736568,-0.054793595378365145,Industrials,0.1568115661039658
